# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.0 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2016-01-01T00:00:00.0
# Date end (ISO 8601): 2017-01-01T00:00:00.0
# Latitude (positive North, ISO 19115): -32.3862
# Longitude (positive East, ISO 19115): -58.1321
# Altitude (m): 10.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 1 h 0 min 0 s
# noValue: nan
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2016-11-05T17:00:00.0/2016-11-05T18:00:00.0;1190.7398;945.9883;875.8178;70.1705;1019.3477
2016-11-05T18:00:00.0/2016-11-05T19:00:00.0;1018.8082;793.3230;725.5152;67.8078;986.4340
2016-11-05T19:00:00.0/2016-11-05T20:00:00.0;791.3869;594.6200;530.9915;63.6285;928.0995
2016-11-05T20:00:00.0/2016-11-05T21:00:00.0;523.9926;366.9345;312.2865;54.6480;819.4222
2016-11-05T21:00:00.0/2016-11-05T22:00:00.0;234.8632;137.9511;102.9991;34.9520;565.1349
2016-11-05T22:00:00.0/2016-11-05T23:00:00.0;13.2520;4.7261;2.0238;2.7023;42.7687
2016-11-05T23:00:00.0/2016-11-06T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T00:00:00.0/2016-11-06T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T01:00:00.0/2016-11-06T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T02:00:00.0/2016-11-06T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T03:00:00.0/2016-11-06T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T04:00:00.0/2016-11-06T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T05:00:00.0/2016-11-06T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T06:00:00.0/2016-11-06T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T07:00:00.0/2016-11-06T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-06T08:00:00.0/2016-11-06T09:00:00.0;1.5196;0.4070;0.0796;0.3274;0.0000
2016-11-06T09:00:00.0/2016-11-06T10:00:00.0;176.3724;98.4199;68.9585;29.4614;466.6436
2016-11-06T10:00:00.0/2016-11-06T11:00:00.0;467.6995;323.3131;267.8692;55.4439;785.2827
2016-11-06T11:00:00.0/2016-11-06T12:00:00.0;741.2320;554.9642;486.7286;68.2356;908.1288
2016-11-06T12:00:00.0/2016-11-06T13:00:00.0;978.3406;761.4619;686.5754;74.8865;972.2796
2016-11-06T13:00:00.0/2016-11-06T14:00:00.0;1162.8786;924.5420;846.7224;77.8195;1009.4250
2016-11-06T14:00:00.0/2016-11-06T15:00:00.0;1282.2826;1030.5791;952.0486;78.5305;1029.5599
2016-11-06T15:00:00.0/2016-11-06T16:00:00.0;1328.4296;1070.1781;991.0470;79.1311;1034.6016
2016-11-06T16:00:00.0/2016-11-06T17:00:00.0;1298.1911;1040.3077;960.5737;79.7340;1026.1036
2016-11-06T17:00:00.0/2016-11-06T18:00:00.0;1193.6455;944.9223;866.2789;78.6435;1006.2448
2016-11-06T18:00:00.0/2016-11-06T19:00:00.0;1021.9366;791.9979;716.8271;75.1709;972.1000
2016-11-06T19:00:00.0/2016-11-06T20:00:00.0;794.7851;593.6322;525.0169;68.6152;914.1673
2016-11-06T20:00:00.0/2016-11-06T21:00:00.0;527.6889;366.9222;309.5203;57.4019;806.9276
2016-11-06T21:00:00.0/2016-11-06T22:00:00.0;238.8651;139.3936;103.3055;36.0881;559.1463
2016-11-06T22:00:00.0/2016-11-06T23:00:00.0;14.5106;5.2032;2.2567;2.9465;46.3502
2016-11-06T23:00:00.0/2016-11-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T00:00:00.0/2016-11-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T01:00:00.0/2016-11-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T02:00:00.0/2016-11-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T03:00:00.0/2016-11-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T04:00:00.0/2016-11-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T05:00:00.0/2016-11-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T06:00:00.0/2016-11-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T07:00:00.0/2016-11-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-07T08:00:00.0/2016-11-07T09:00:00.0;1.8891;0.4417;0.0269;0.4149;0.5649
2016-11-07T09:00:00.0/2016-11-07T10:00:00.0;179.8957;87.7374;48.2682;39.4691;306.3443
2016-11-07T10:00:00.0/2016-11-07T11:00:00.0;470.9256;303.0366;222.5846;80.4520;644.5918
2016-11-07T11:00:00.0/2016-11-07T12:00:00.0;744.1974;533.2615;434.0815;99.1800;805.8783
2016-11-07T12:00:00.0/2016-11-07T13:00:00.0;981.0999;737.8361;628.5650;109.2711;887.8804
2016-11-07T13:00:00.0/2016-11-07T14:00:00.0;1165.5006;896.8342;780.1243;116.7099;928.3352
2016-11-07T14:00:00.0/2016-11-07T15:00:00.0;1284.8455;999.2627;878.6737;120.5889;948.7652
2016-11-07T15:00:00.0/2016-11-07T16:00:00.0;1331.0159;1037.0387;912.8704;124.1683;951.5895
2016-11-07T16:00:00.0/2016-11-07T17:00:00.0;1300.8813;1007.3084;879.8180;127.4904;938.3064
2016-11-07T17:00:00.0/2016-11-07T18:00:00.0;1196.5130;912.8817;785.2032;127.6785;910.1877
2016-11-07T18:00:00.0/2016-11-07T19:00:00.0;1025.0426;759.3849;632.1620;127.2229;854.4575
2016-11-07T19:00:00.0/2016-11-07T20:00:00.0;798.1741;559.3029;436.7897;122.5132;756.0831
2016-11-07T20:00:00.0/2016-11-07T21:00:00.0;531.3855;333.2747;229.8533;103.4214;590.6625
2016-11-07T21:00:00.0/2016-11-07T22:00:00.0;242.8728;118.4121;61.5782;56.8339;316.7911
2016-11-07T22:00:00.0/2016-11-07T23:00:00.0;15.8820;4.4979;0.8193;3.6786;15.8558
2016-11-07T23:00:00.0/2016-11-08T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T00:00:00.0/2016-11-08T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T01:00:00.0/2016-11-08T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T02:00:00.0/2016-11-08T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T03:00:00.0/2016-11-08T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T04:00:00.0/2016-11-08T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T05:00:00.0/2016-11-08T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T06:00:00.0/2016-11-08T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T07:00:00.0/2016-11-08T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-08T08:00:00.0/2016-11-08T09:00:00.0;2.3391;0.4726;0.0140;0.4586;0.3532
2016-11-08T09:00:00.0/2016-11-08T10:00:00.0;183.2921;70.3069;22.7009;47.6060;134.3932
2016-11-08T10:00:00.0/2016-11-08T11:00:00.0;474.0240;261.1524;141.6132;119.5392;403.1744
2016-11-08T11:00:00.0/2016-11-08T12:00:00.0;747.0389;482.4447;316.7956;165.6491;584.5690
2016-11-08T12:00:00.0/2016-11-08T13:00:00.0;983.7434;682.1285;482.8828;199.2457;680.3184
2016-11-08T13:00:00.0/2016-11-08T14:00:00.0;1168.0186;836.7597;605.9836;230.7761;719.8654
2016-11-08T14:00:00.0/2016-11-08T15:00:00.0;1287.3193;936.2212;680.0690;256.1522;733.2884
2016-11-08T15:00:00.0/2016-11-08T16:00:00.0;1333.5297;973.9440;705.0060;268.9380;733.8639
2016-11-08T16:00:00.0/2016-11-08T17:00:00.0;1303.5165;946.5468;678.5991;267.9477;722.5591
2016-11-08T17:00:00.0/2016-11-08T18:00:00.0;1199.3427;854.1333;596.1480;257.9853;689.5654
2016-11-08T18:00:00.0/2016-11-08T19:00:00.0;1028.1262;705.0579;469.4439;235.6140;632.7028
2016-11-08T19:00:00.0/2016-11-08T20:00:00.0;801.5535;512.7960;314.5085;198.2874;541.7142
2016-11-08T20:00:00.0/2016-11-08T21:00:00.0;535.0819;298.2575;154.9826;143.2749;393.9978
2016-11-08T21:00:00.0/2016-11-08T22:00:00.0;246.8852;102.2020;35.4790;66.7230;174.8686
2016-11-08T22:00:00.0/2016-11-08T23:00:00.0;17.3168;4.2409;0.3535;3.8873;6.5486
2016-11-08T23:00:00.0/2016-11-09T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T00:00:00.0/2016-11-09T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T01:00:00.0/2016-11-09T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T02:00:00.0/2016-11-09T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T03:00:00.0/2016-11-09T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T04:00:00.0/2016-11-09T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T05:00:00.0/2016-11-09T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T06:00:00.0/2016-11-09T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T07:00:00.0/2016-11-09T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-09T08:00:00.0/2016-11-09T09:00:00.0;2.8119;0.5876;0.0184;0.5692;0.5878
2016-11-09T09:00:00.0/2016-11-09T10:00:00.0;186.5603;73.8407;25.5809;48.2598;151.9739
2016-11-09T10:00:00.0/2016-11-09T11:00:00.0;476.9937;265.8281;146.3208;119.5072;415.2338
2016-11-09T11:00:00.0/2016-11-09T12:00:00.0;749.7559;486.4180;317.7523;168.6657;584.7879
2016-11-09T12:00:00.0/2016-11-09T13:00:00.0;986.2709;694.0348;503.3345;190.7002;706.5736
2016-11-09T13:00:00.0/2016-11-09T14:00:00.0;1170.4329;865.2539;682.2577;182.9963;808.5467
2016-11-09T14:00:00.0/2016-11-09T15:00:00.0;1289.7044;980.5132;820.0180;160.4952;882.6279
2016-11-09T15:00:00.0/2016-11-09T16:00:00.0;1335.9715;1025.3391;877.6540;147.6851;912.3334
2016-11-09T16:00:00.0/2016-11-09T17:00:00.0;1306.0973;996.7883;846.6607;150.1275;900.1744
2016-11-09T17:00:00.0/2016-11-09T18:00:00.0;1202.1349;903.3959;754.6924;148.7035;871.5131
2016-11-09T18:00:00.0/2016-11-09T19:00:00.0;1031.1875;754.3039;616.8332;137.4708;830.0204
2016-11-09T19:00:00.0/2016-11-09T20:00:00.0;804.9229;562.3174;445.8194;116.4980;767.0816
2016-11-09T20:00:00.0/2016-11-09T21:00:00.0;538.7770;344.1403;254.8423;89.2979;650.0015
2016-11-09T21:00:00.0/2016-11-09T22:00:00.0;250.9009;128.1983;76.7323;51.4659;386.3848
2016-11-09T22:00:00.0/2016-11-09T23:00:00.0;18.8150;5.5758;1.3082;4.2676;23.6273
2016-11-09T23:00:00.0/2016-11-10T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T00:00:00.0/2016-11-10T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T01:00:00.0/2016-11-10T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T02:00:00.0/2016-11-10T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T03:00:00.0/2016-11-10T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T04:00:00.0/2016-11-10T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T05:00:00.0/2016-11-10T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T06:00:00.0/2016-11-10T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T07:00:00.0/2016-11-10T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-10T08:00:00.0/2016-11-10T09:00:00.0;3.3010;1.0282;0.2984;0.7298;7.9071
2016-11-10T09:00:00.0/2016-11-10T10:00:00.0;189.6986;112.4403;81.3883;31.0520;528.5236
2016-11-10T10:00:00.0/2016-11-10T11:00:00.0;479.8337;347.0200;292.5705;54.4496;838.5520
2016-11-10T11:00:00.0/2016-11-10T12:00:00.0;752.3479;586.2516;521.2510;65.0006;960.1473
2016-11-10T12:00:00.0/2016-11-10T13:00:00.0;988.6824;796.9391;726.2895;70.6495;1019.8650
2016-11-10T13:00:00.0/2016-11-10T14:00:00.0;1172.7436;960.3164;886.3206;73.9958;1049.7805
2016-11-10T14:00:00.0/2016-11-10T15:00:00.0;1292.0011;1065.2648;989.8921;75.3727;1064.4398
2016-11-10T15:00:00.0/2016-11-10T16:00:00.0;1338.3420;1103.9957;1027.4107;76.5851;1066.6029
2016-11-10T16:00:00.0/2016-11-10T17:00:00.0;1308.6242;1073.1744;995.5299;77.6445;1056.9290
2016-11-10T17:00:00.0/2016-11-10T18:00:00.0;1204.8899;975.9006;898.8275;77.0731;1036.2362
2016-11-10T18:00:00.0/2016-11-10T19:00:00.0;1034.2265;818.7958;743.8179;74.9780;998.4973
2016-11-10T19:00:00.0/2016-11-10T20:00:00.0;808.2822;615.1837;544.8285;70.3552;934.5004
2016-11-10T20:00:00.0/2016-11-10T21:00:00.0;542.4704;383.8127;323.2865;60.5261;821.4469
2016-11-10T21:00:00.0/2016-11-10T22:00:00.0;254.9189;151.4886;110.8932;40.5954;565.8618
2016-11-10T22:00:00.0/2016-11-10T23:00:00.0;20.3765;7.5633;3.1313;4.4320;56.3707
2016-11-10T23:00:00.0/2016-11-11T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T00:00:00.0/2016-11-11T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T01:00:00.0/2016-11-11T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T02:00:00.0/2016-11-11T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T03:00:00.0/2016-11-11T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T04:00:00.0/2016-11-11T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T05:00:00.0/2016-11-11T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T06:00:00.0/2016-11-11T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T07:00:00.0/2016-11-11T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-11T08:00:00.0/2016-11-11T09:00:00.0;3.7802;1.0233;0.1486;0.8748;4.5288
2016-11-11T09:00:00.0/2016-11-11T10:00:00.0;192.7057;103.4518;64.9488;38.5030;403.0181
2016-11-11T10:00:00.0/2016-11-11T11:00:00.0;482.5431;330.8571;260.0021;70.8551;738.7921
2016-11-11T11:00:00.0/2016-11-11T12:00:00.0;754.8145;570.3165;484.0271;86.2894;888.2448
2016-11-11T12:00:00.0/2016-11-11T13:00:00.0;990.9776;785.2168;692.5676;92.6492;970.2873
2016-11-11T13:00:00.0/2016-11-11T14:00:00.0;1174.9509;953.9579;861.2926;92.6653;1018.4993
2016-11-11T14:00:00.0/2016-11-11T15:00:00.0;1294.2099;1064.8466;975.6959;89.1507;1047.7833
2016-11-11T15:00:00.0/2016-11-11T16:00:00.0;1340.6417;1107.1406;1019.9403;87.2003;1057.5066
2016-11-11T16:00:00.0/2016-11-11T17:00:00.0;1311.0976;1078.0087;990.5134;87.4953;1050.1018
2016-11-11T17:00:00.0/2016-11-11T18:00:00.0;1207.6081;982.3227;896.3372;85.9856;1031.5219
2016-11-11T18:00:00.0/2016-11-11T19:00:00.0;1037.2434;827.4765;745.4883;81.9882;998.4018
2016-11-11T19:00:00.0/2016-11-11T20:00:00.0;811.6309;625.7912;550.9740;74.8172;941.7761
2016-11-11T20:00:00.0/2016-11-11T21:00:00.0;546.1611;394.1369;331.2310;62.9059;836.8940
2016-11-11T21:00:00.0/2016-11-11T22:00:00.0;258.9379;158.9877;117.9015;41.0863;597.3621
2016-11-11T22:00:00.0/2016-11-11T23:00:00.0;22.0011;8.7265;3.9906;4.7359;70.4063
2016-11-11T23:00:00.0/2016-11-12T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T00:00:00.0/2016-11-12T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T01:00:00.0/2016-11-12T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T02:00:00.0/2016-11-12T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T03:00:00.0/2016-11-12T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T04:00:00.0/2016-11-12T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T05:00:00.0/2016-11-12T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T06:00:00.0/2016-11-12T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T07:00:00.0/2016-11-12T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-12T08:00:00.0/2016-11-12T09:00:00.0;4.3113;1.2661;0.2787;0.9874;8.6873
2016-11-12T09:00:00.0/2016-11-12T10:00:00.0;195.5801;108.1674;71.2094;36.9580;445.6792
2016-11-12T10:00:00.0/2016-11-12T11:00:00.0;485.1209;332.9851;263.9221;69.0630;747.8552
2016-11-12T11:00:00.0/2016-11-12T12:00:00.0;757.1551;564.4820;476.9654;87.5166;873.4899
2016-11-12T12:00:00.0/2016-11-12T13:00:00.0;993.1567;771.0519;674.1665;96.8854;942.9253
2016-11-12T13:00:00.0/2016-11-12T14:00:00.0;1177.0552;934.0087;834.7868;99.2220;985.8728
2016-11-12T14:00:00.0/2016-11-12T15:00:00.0;1296.3314;1039.6742;941.3657;98.3086;1009.7382
2016-11-12T15:00:00.0/2016-11-12T16:00:00.0;1342.8710;1079.5202;981.3631;98.1571;1016.2712
2016-11-12T16:00:00.0/2016-11-12T17:00:00.0;1313.5182;1050.6511;951.5942;99.0569;1007.4181
2016-11-12T17:00:00.0/2016-11-12T18:00:00.0;1210.2898;956.0874;858.3149;97.7725;985.9709
2016-11-12T18:00:00.0/2016-11-12T19:00:00.0;1040.2382;804.1683;711.3022;92.8660;950.2418
2016-11-12T19:00:00.0/2016-11-12T20:00:00.0;814.9689;607.2760;523.5934;83.6826;891.5476
2016-11-12T20:00:00.0/2016-11-12T21:00:00.0;549.8486;381.5912;312.3868;69.2044;783.8862
2016-11-12T21:00:00.0/2016-11-12T22:00:00.0;262.9568;153.1643;108.5267;44.6376;538.5454
2016-11-12T22:00:00.0/2016-11-12T23:00:00.0;23.6887;8.6959;3.4866;5.2093;58.9115
2016-11-12T23:00:00.0/2016-11-13T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T00:00:00.0/2016-11-13T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T01:00:00.0/2016-11-13T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T02:00:00.0/2016-11-13T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T03:00:00.0/2016-11-13T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T04:00:00.0/2016-11-13T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T05:00:00.0/2016-11-13T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T06:00:00.0/2016-11-13T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T07:00:00.0/2016-11-13T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-13T08:00:00.0/2016-11-13T09:00:00.0;4.8415;1.3260;0.2001;1.1259;5.7809
2016-11-13T09:00:00.0/2016-11-13T10:00:00.0;198.3205;103.3118;61.1209;42.1908;371.8434
2016-11-13T10:00:00.0/2016-11-13T11:00:00.0;487.5664;323.1474;240.7852;82.3622;677.8103
2016-11-13T11:00:00.0/2016-11-13T12:00:00.0;759.3694;552.9024;445.9730;106.9294;814.3021
2016-11-13T12:00:00.0/2016-11-13T13:00:00.0;995.2196;758.8030;636.8851;121.9180;889.2299
2016-11-13T13:00:00.0/2016-11-13T14:00:00.0;1179.0567;921.5697;791.6052;129.9645;933.6730
2016-11-13T14:00:00.0/2016-11-13T15:00:00.0;1298.3660;1027.4850;893.6063;133.8787;957.4282
2016-11-13T15:00:00.0/2016-11-13T16:00:00.0;1345.0307;1065.4089;921.0857;144.3231;952.7473
2016-11-13T16:00:00.0/2016-11-13T17:00:00.0;1315.8864;1032.6561;871.4410;161.2151;921.1965
2016-11-13T17:00:00.0/2016-11-13T18:00:00.0;1212.9355;933.9888;761.2154;172.7734;872.5946
2016-11-13T18:00:00.0/2016-11-13T19:00:00.0;1043.2110;780.0515;614.3067;165.7447;818.4662
2016-11-13T19:00:00.0/2016-11-13T20:00:00.0;818.2959;583.4913;441.6398;141.8515;748.6053
2016-11-13T20:00:00.0/2016-11-13T21:00:00.0;553.5320;359.6961;250.9994;108.6967;623.9061
2016-11-13T21:00:00.0/2016-11-13T22:00:00.0;266.9742;138.6339;76.5792;62.0546;365.5684
2016-11-13T22:00:00.0/2016-11-13T23:00:00.0;25.4387;7.9644;1.7765;6.1878;27.9390
2016-11-13T23:00:00.0/2016-11-14T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T00:00:00.0/2016-11-14T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T01:00:00.0/2016-11-14T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T02:00:00.0/2016-11-14T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T03:00:00.0/2016-11-14T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T04:00:00.0/2016-11-14T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T05:00:00.0/2016-11-14T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T06:00:00.0/2016-11-14T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T07:00:00.0/2016-11-14T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-14T08:00:00.0/2016-11-14T09:00:00.0;5.3551;1.2312;0.0694;1.1618;2.0377
2016-11-14T09:00:00.0/2016-11-14T10:00:00.0;200.9257;85.3480;33.0855;52.2625;189.4050
2016-11-14T10:00:00.0/2016-11-14T11:00:00.0;489.8787;288.2331;171.7059;116.5273;476.6040
2016-11-14T11:00:00.0/2016-11-14T12:00:00.0;761.4571;516.2461;362.2479;153.9982;658.1833
2016-11-14T12:00:00.0/2016-11-14T13:00:00.0;997.1663;716.8150;533.4667;183.3483;743.8866
2016-11-14T13:00:00.0/2016-11-14T14:00:00.0;1180.9559;867.3913;654.2233;213.1680;770.8393
2016-11-14T14:00:00.0/2016-11-14T15:00:00.0;1300.3143;962.0662;725.8053;236.2609;776.9023
2016-11-14T15:00:00.0/2016-11-14T16:00:00.0;1347.1214;1001.8413;762.7592;239.0821;788.0679
2016-11-14T16:00:00.0/2016-11-14T17:00:00.0;1318.2028;983.5142;762.5710;220.9432;805.2219
2016-11-14T17:00:00.0/2016-11-14T18:00:00.0;1215.5455;900.1205;704.6476;195.4728;806.8127
2016-11-14T18:00:00.0/2016-11-14T19:00:00.0;1046.1620;755.4022;584.8693;170.5329;777.2997
2016-11-14T19:00:00.0/2016-11-14T20:00:00.0;821.6115;562.5487;417.0528;145.4959;704.1564
2016-11-14T20:00:00.0/2016-11-14T21:00:00.0;557.2106;344.9552;232.9598;111.9954;574.7874
2016-11-14T21:00:00.0/2016-11-14T22:00:00.0;270.9889;131.9292;68.2609;63.6683;319.2101
2016-11-14T22:00:00.0/2016-11-14T23:00:00.0;27.2506;7.8623;1.4792;6.3830;22.3755
2016-11-14T23:00:00.0/2016-11-15T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T00:00:00.0/2016-11-15T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T01:00:00.0/2016-11-15T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T02:00:00.0/2016-11-15T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T03:00:00.0/2016-11-15T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T04:00:00.0/2016-11-15T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T05:00:00.0/2016-11-15T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T06:00:00.0/2016-11-15T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T07:00:00.0/2016-11-15T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000
2016-11-15T08:00:00.0/2016-11-15T09:00:00.0;5.8979;1.2433;0.0434;1.2000;1.1837
2016-11-15T09:00:00.0/2016-11-15T10:00:00.0;203.3943;76.5027;22.4687;54.0340;125.4964
2016-11-15T10:00:00.0/2016-11-15T11:00:00.0;492.0572;263.1416;129.8169;133.3246;357.4136
