Objeto,Fecha Medida,Hora Medida,Valor 
BJACBG01EAS,05/11/2016,2000,0.054
BJACBG01EAS,05/11/2016,2100,0
BJACBG01EAS,05/11/2016,2200,0
BJACBG01EAS,05/11/2016,2300,0
BJACBG01EAS,05/11/2016,2400,0
BJACBG01EAS,06/11/2016,100,0
BJACBG01EAS,06/11/2016,200,0
BJACBG01EAS,06/11/2016,300,0
BJACBG01EAS,06/11/2016,400,0
BJACBG01EAS,06/11/2016,500,0
BJACBG01EAS,06/11/2016,600,0.005
BJACBG01EAS,06/11/2016,700,1.705
BJACBG01EAS,06/11/2016,800,11.649
BJACBG01EAS,06/11/2016,900,25.953
BJACBG01EAS,06/11/2016,1000,37.697
BJACBG01EAS,06/11/2016,1100,45.572
BJACBG01EAS,06/11/2016,1200,49.509
BJACBG01EAS,06/11/2016,1300,49.856
BJACBG01EAS,06/11/2016,1400,49.838
BJACBG01EAS,06/11/2016,1500,46.564
BJACBG01EAS,06/11/2016,1600,37.465
BJACBG01EAS,06/11/2016,1700,27.735
BJACBG01EAS,06/11/2016,1800,14.099
BJACBG01EAS,06/11/2016,1900,2.833
BJACBG01EAS,06/11/2016,2000,0.06
BJACBG01EAS,06/11/2016,2100,0
BJACBG01EAS,06/11/2016,2200,0
BJACBG01EAS,06/11/2016,2300,0
BJACBG01EAS,06/11/2016,2400,0
BJACBG01EAS,07/11/2016,100,0
BJACBG01EAS,07/11/2016,200,0
BJACBG01EAS,07/11/2016,300,0
BJACBG01EAS,07/11/2016,400,0
BJACBG01EAS,07/11/2016,500,0
BJACBG01EAS,07/11/2016,600,0.029
BJACBG01EAS,07/11/2016,700,1.613
BJACBG01EAS,07/11/2016,800,11.245
BJACBG01EAS,07/11/2016,900,23.115
BJACBG01EAS,07/11/2016,1000,29.697
BJACBG01EAS,07/11/2016,1100,36.752
BJACBG01EAS,07/11/2016,1200,45.606
BJACBG01EAS,07/11/2016,1300,27.297
BJACBG01EAS,07/11/2016,1400,23.586
BJACBG01EAS,07/11/2016,1500,23.876
BJACBG01EAS,07/11/2016,1600,15.416
BJACBG01EAS,07/11/2016,1700,8.877
BJACBG01EAS,07/11/2016,1800,7.897
BJACBG01EAS,07/11/2016,1900,1.997
BJACBG01EAS,07/11/2016,2000,0.013
BJACBG01EAS,07/11/2016,2100,0
BJACBG01EAS,07/11/2016,2200,0
BJACBG01EAS,07/11/2016,2300,0
BJACBG01EAS,07/11/2016,2400,0
BJACBG01EAS,08/11/2016,100,0
BJACBG01EAS,08/11/2016,200,0
BJACBG01EAS,08/11/2016,300,0
BJACBG01EAS,08/11/2016,400,0
BJACBG01EAS,08/11/2016,500,0
BJACBG01EAS,08/11/2016,600,0
BJACBG01EAS,08/11/2016,700,0.296
BJACBG01EAS,08/11/2016,800,3.61
BJACBG01EAS,08/11/2016,900,6.669
BJACBG01EAS,08/11/2016,1000,10.131
BJACBG01EAS,08/11/2016,1100,10.997
BJACBG01EAS,08/11/2016,1200,18.095
BJACBG01EAS,08/11/2016,1300,39.882
BJACBG01EAS,08/11/2016,1400,41.45
BJACBG01EAS,08/11/2016,1500,42.785
BJACBG01EAS,08/11/2016,1600,26.953
BJACBG01EAS,08/11/2016,1700,21.152
BJACBG01EAS,08/11/2016,1800,12.754
BJACBG01EAS,08/11/2016,1900,3.084
BJACBG01EAS,08/11/2016,2000,0.209
BJACBG01EAS,08/11/2016,2100,0
BJACBG01EAS,08/11/2016,2200,0
BJACBG01EAS,08/11/2016,2300,0
BJACBG01EAS,08/11/2016,2400,0
BJACBG01EAS,09/11/2016,100,0
BJACBG01EAS,09/11/2016,200,0
BJACBG01EAS,09/11/2016,300,0
BJACBG01EAS,09/11/2016,400,0
BJACBG01EAS,09/11/2016,500,0
BJACBG01EAS,09/11/2016,600,0
BJACBG01EAS,09/11/2016,700,2.352
BJACBG01EAS,09/11/2016,800,11.871
BJACBG01EAS,09/11/2016,900,21.915
BJACBG01EAS,09/11/2016,1000,28.418
BJACBG01EAS,09/11/2016,1100,44.86
BJACBG01EAS,09/11/2016,1200,49.356
BJACBG01EAS,09/11/2016,1300,49.353
BJACBG01EAS,09/11/2016,1400,47.24
BJACBG01EAS,09/11/2016,1500,47.363
BJACBG01EAS,09/11/2016,1600,34.614
BJACBG01EAS,09/11/2016,1700,20.321
BJACBG01EAS,09/11/2016,1800,13.026
BJACBG01EAS,09/11/2016,1900,3.394
BJACBG01EAS,09/11/2016,2000,0.195
BJACBG01EAS,09/11/2016,2100,0
BJACBG01EAS,09/11/2016,2200,0
BJACBG01EAS,09/11/2016,2300,0
BJACBG01EAS,09/11/2016,2400,0
BJACBG01EAS,10/11/2016,100,0
BJACBG01EAS,10/11/2016,200,0
BJACBG01EAS,10/11/2016,300,0
BJACBG01EAS,10/11/2016,400,0
BJACBG01EAS,10/11/2016,500,0
BJACBG01EAS,10/11/2016,600,0.023
BJACBG01EAS,10/11/2016,700,2.376
BJACBG01EAS,10/11/2016,800,9.946
BJACBG01EAS,10/11/2016,900,22.979
BJACBG01EAS,10/11/2016,1000,36.712
BJACBG01EAS,10/11/2016,1100,44.489
BJACBG01EAS,10/11/2016,1200,47.646
BJACBG01EAS,10/11/2016,1300,45.518
BJACBG01EAS,10/11/2016,1400,44.443
BJACBG01EAS,10/11/2016,1500,45.792
BJACBG01EAS,10/11/2016,1600,36.58
BJACBG01EAS,10/11/2016,1700,22.301
BJACBG01EAS,10/11/2016,1800,2.776
BJACBG01EAS,10/11/2016,1900,0
BJACBG01EAS,10/11/2016,2000,0
BJACBG01EAS,10/11/2016,2100,0
BJACBG01EAS,10/11/2016,2200,0
BJACBG01EAS,10/11/2016,2300,0
BJACBG01EAS,10/11/2016,2400,0
BJACBG01EAS,11/11/2016,100,0
BJACBG01EAS,11/11/2016,200,0
BJACBG01EAS,11/11/2016,300,0
BJACBG01EAS,11/11/2016,400,0
BJACBG01EAS,11/11/2016,500,0
BJACBG01EAS,11/11/2016,600,0.021
BJACBG01EAS,11/11/2016,700,2.689
BJACBG01EAS,11/11/2016,800,11.153
BJACBG01EAS,11/11/2016,900,27.146
BJACBG01EAS,11/11/2016,1000,37.656
BJACBG01EAS,11/11/2016,1100,46.598
BJACBG01EAS,11/11/2016,1200,48.111
BJACBG01EAS,11/11/2016,1300,47.396
BJACBG01EAS,11/11/2016,1400,48.627
BJACBG01EAS,11/11/2016,1500,48.648
BJACBG01EAS,11/11/2016,1600,41.062
BJACBG01EAS,11/11/2016,1700,30.092
BJACBG01EAS,11/11/2016,1800,15.811
BJACBG01EAS,11/11/2016,1900,3.245
BJACBG01EAS,11/11/2016,2000,0.118
BJACBG01EAS,11/11/2016,2100,0
BJACBG01EAS,11/11/2016,2200,0
BJACBG01EAS,11/11/2016,2300,0
BJACBG01EAS,11/11/2016,2400,0
BJACBG01EAS,12/11/2016,100,0
BJACBG01EAS,12/11/2016,200,0
BJACBG01EAS,12/11/2016,300,0
BJACBG01EAS,12/11/2016,400,0
BJACBG01EAS,12/11/2016,500,0
BJACBG01EAS,12/11/2016,600,0.011
BJACBG01EAS,12/11/2016,700,1.804
BJACBG01EAS,12/11/2016,800,11.776
BJACBG01EAS,12/11/2016,900,27.149
BJACBG01EAS,12/11/2016,1000,39.584
BJACBG01EAS,12/11/2016,1100,47.95
BJACBG01EAS,12/11/2016,1200,49.852
BJACBG01EAS,12/11/2016,1300,49.865
BJACBG01EAS,12/11/2016,1400,49.85
BJACBG01EAS,12/11/2016,1500,48.257
BJACBG01EAS,12/11/2016,1600,40.8
BJACBG01EAS,12/11/2016,1700,29.637
BJACBG01EAS,12/11/2016,1800,15.403
BJACBG01EAS,12/11/2016,1900,3.279
BJACBG01EAS,12/11/2016,2000,0.129
BJACBG01EAS,12/11/2016,2100,0
BJACBG01EAS,12/11/2016,2200,0
BJACBG01EAS,12/11/2016,2300,0
BJACBG01EAS,12/11/2016,2400,0
BJACBG01EAS,13/11/2016,100,0
BJACBG01EAS,13/11/2016,200,0
BJACBG01EAS,13/11/2016,300,0
BJACBG01EAS,13/11/2016,400,0
BJACBG01EAS,13/11/2016,500,0
BJACBG01EAS,13/11/2016,600,0.014
BJACBG01EAS,13/11/2016,700,2.697
BJACBG01EAS,13/11/2016,800,11.851
BJACBG01EAS,13/11/2016,900,26.373
BJACBG01EAS,13/11/2016,1000,38.645
BJACBG01EAS,13/11/2016,1100,44.185
BJACBG01EAS,13/11/2016,1200,47.606
BJACBG01EAS,13/11/2016,1300,49.426
BJACBG01EAS,13/11/2016,1400,48.941
BJACBG01EAS,13/11/2016,1500,46.347
BJACBG01EAS,13/11/2016,1600,36.569
BJACBG01EAS,13/11/2016,1700,27.721
BJACBG01EAS,13/11/2016,1800,15.093
BJACBG01EAS,13/11/2016,1900,2.973
BJACBG01EAS,13/11/2016,2000,0.034
BJACBG01EAS,13/11/2016,2100,0
BJACBG01EAS,13/11/2016,2200,0
BJACBG01EAS,13/11/2016,2300,0
BJACBG01EAS,13/11/2016,2400,0
BJACBG01EAS,14/11/2016,100,0
BJACBG01EAS,14/11/2016,200,0
BJACBG01EAS,14/11/2016,300,0
BJACBG01EAS,14/11/2016,400,0
BJACBG01EAS,14/11/2016,500,0
BJACBG01EAS,14/11/2016,600,0.008
BJACBG01EAS,14/11/2016,700,3.276
BJACBG01EAS,14/11/2016,800,7.806
BJACBG01EAS,14/11/2016,900,12.125
BJACBG01EAS,14/11/2016,1000,19.208
BJACBG01EAS,14/11/2016,1100,22.538
BJACBG01EAS,14/11/2016,1200,20.841
BJACBG01EAS,14/11/2016,1300,16.362
BJACBG01EAS,14/11/2016,1400,24.898
BJACBG01EAS,14/11/2016,1500,23.996
BJACBG01EAS,14/11/2016,1600,27.529
BJACBG01EAS,14/11/2016,1700,20.039
BJACBG01EAS,14/11/2016,1800,5.291
BJACBG01EAS,14/11/2016,1900,3.452
BJACBG01EAS,14/11/2016,2000,0.222
BJACBG01EAS,14/11/2016,2100,0
BJACBG01EAS,14/11/2016,2200,0
BJACBG01EAS,14/11/2016,2300,0
BJACBG01EAS,14/11/2016,2400,0
BJACBG01EAS,15/11/2016,100,0
BJACBG01EAS,15/11/2016,200,0
BJACBG01EAS,15/11/2016,300,0
BJACBG01EAS,15/11/2016,400,0
BJACBG01EAS,15/11/2016,500,0
BJACBG01EAS,15/11/2016,600,0.007
BJACBG01EAS,15/11/2016,700,1.555
BJACBG01EAS,15/11/2016,800,11.191
BJACBG01EAS,15/11/2016,900,25.273
BJACBG01EAS,15/11/2016,1000,36.279
BJACBG01EAS,15/11/2016,1100,42.463
BJACBG01EAS,15/11/2016,1200,42.328
BJACBG01EAS,15/11/2016,1300,25.295
BJACBG01EAS,15/11/2016,1400,22.061
BJACBG01EAS,15/11/2016,1500,41.729
BJACBG01EAS,15/11/2016,1600,31.5
BJACBG01EAS,15/11/2016,1700,27.543
BJACBG01EAS,15/11/2016,1800,12.391
BJACBG01EAS,15/11/2016,1900,5.24
BJACBG01EAS,15/11/2016,2000,0.194
BJACBG01EAS,15/11/2016,2100,0
BJACBG01EAS,15/11/2016,2200,0
BJACBG01EAS,15/11/2016,2300,0
BJACBG01EAS,15/11/2016,2400,0
BJACBG01EAS,16/11/2016,100,0
BJACBG01EAS,16/11/2016,200,0
BJACBG01EAS,16/11/2016,300,0
BJACBG01EAS,16/11/2016,400,0
BJACBG01EAS,16/11/2016,500,0
BJACBG01EAS,16/11/2016,600,0.028
BJACBG01EAS,16/11/2016,700,2.432
BJACBG01EAS,16/11/2016,800,9.528
BJACBG01EAS,16/11/2016,900,21.288
BJACBG01EAS,16/11/2016,1000,37.374
BJACBG01EAS,16/11/2016,1100,42.181
BJACBG01EAS,16/11/2016,1200,26.45
BJACBG01EAS,16/11/2016,1300,41.815
BJACBG01EAS,16/11/2016,1400,43.785
BJACBG01EAS,16/11/2016,1500,29.604
BJACBG01EAS,16/11/2016,1600,16.874
BJACBG01EAS,16/11/2016,1700,14.925
BJACBG01EAS,16/11/2016,1800,9.307
BJACBG01EAS,16/11/2016,1900,2.957
BJACBG01EAS,16/11/2016,2000,0.114
BJACBG01EAS,16/11/2016,2100,0
BJACBG01EAS,16/11/2016,2200,0
BJACBG01EAS,16/11/2016,2300,0
BJACBG01EAS,16/11/2016,2400,0
BJACBG01EAS,17/11/2016,100,0
BJACBG01EAS,17/11/2016,200,0
BJACBG01EAS,17/11/2016,300,0
BJACBG01EAS,17/11/2016,400,0
BJACBG01EAS,17/11/2016,500,0
BJACBG01EAS,17/11/2016,600,0
BJACBG01EAS,17/11/2016,700,1.401
BJACBG01EAS,17/11/2016,800,6.19
BJACBG01EAS,17/11/2016,900,10.581
BJACBG01EAS,17/11/2016,1000,19.265
BJACBG01EAS,17/11/2016,1100,37.507
BJACBG01EAS,17/11/2016,1200,41.054
BJACBG01EAS,17/11/2016,1300,47.649
BJACBG01EAS,17/11/2016,1400,49.862
BJACBG01EAS,17/11/2016,1500,49.729
BJACBG01EAS,17/11/2016,1600,43.934
BJACBG01EAS,17/11/2016,1700,31.958
BJACBG01EAS,17/11/2016,1800,16.814
BJACBG01EAS,17/11/2016,1900,3.869
BJACBG01EAS,17/11/2016,2000,0.215
BJACBG01EAS,17/11/2016,2100,0
BJACBG01EAS,17/11/2016,2200,0
BJACBG01EAS,17/11/2016,2300,0
BJACBG01EAS,17/11/2016,2400,0
BJACBG01EAS,18/11/2016,100,0
BJACBG01EAS,18/11/2016,200,0
BJACBG01EAS,18/11/2016,300,0
BJACBG01EAS,18/11/2016,400,0
BJACBG01EAS,18/11/2016,500,0
BJACBG01EAS,18/11/2016,600,0.045
BJACBG01EAS,18/11/2016,700,2.137
BJACBG01EAS,18/11/2016,800,12.761
BJACBG01EAS,18/11/2016,900,28.024
BJACBG01EAS,18/11/2016,1000,40.897
BJACBG01EAS,18/11/2016,1100,48.687
BJACBG01EAS,18/11/2016,1200,49.378
BJACBG01EAS,18/11/2016,1300,40.465
BJACBG01EAS,18/11/2016,1400,45.243
BJACBG01EAS,18/11/2016,1500,43.943
BJACBG01EAS,18/11/2016,1600,41.574
BJACBG01EAS,18/11/2016,1700,30.363
BJACBG01EAS,18/11/2016,1800,16.043
BJACBG01EAS,18/11/2016,1900,3.724
BJACBG01EAS,18/11/2016,2000,0.204
BJACBG01EAS,18/11/2016,2100,0
BJACBG01EAS,18/11/2016,2200,0
BJACBG01EAS,18/11/2016,2300,0
BJACBG01EAS,18/11/2016,2400,0
BJACBG01EAS,19/11/2016,100,0
BJACBG01EAS,19/11/2016,200,0
BJACBG01EAS,19/11/2016,300,0
BJACBG01EAS,19/11/2016,400,0
BJACBG01EAS,19/11/2016,500,0
BJACBG01EAS,19/11/2016,600,0.058
BJACBG01EAS,19/11/2016,700,2.48
BJACBG01EAS,19/11/2016,800,12.575
BJACBG01EAS,19/11/2016,900,26.215
BJACBG01EAS,19/11/2016,1000,38.908
BJACBG01EAS,19/11/2016,1100,42.425
BJACBG01EAS,19/11/2016,1200,44.423
BJACBG01EAS,19/11/2016,1300,42.333
BJACBG01EAS,19/11/2016,1400,40.305
BJACBG01EAS,19/11/2016,1500,33.886
BJACBG01EAS,19/11/2016,1600,33.4
BJACBG01EAS,19/11/2016,1700,21.34
BJACBG01EAS,19/11/2016,1800,11.889
BJACBG01EAS,19/11/2016,1900,4.395
BJACBG01EAS,19/11/2016,2000,0.205
BJACBG01EAS,19/11/2016,2100,0
BJACBG01EAS,19/11/2016,2200,0
BJACBG01EAS,19/11/2016,2300,0
BJACBG01EAS,19/11/2016,2400,0
BJACBG01EAS,20/11/2016,100,0
BJACBG01EAS,20/11/2016,200,0
BJACBG01EAS,20/11/2016,300,0
BJACBG01EAS,20/11/2016,400,0
BJACBG01EAS,20/11/2016,500,0
BJACBG01EAS,20/11/2016,600,0.006
BJACBG01EAS,20/11/2016,700,1.928
BJACBG01EAS,20/11/2016,800,6.625
BJACBG01EAS,20/11/2016,900,14.084
BJACBG01EAS,20/11/2016,1000,26.574
BJACBG01EAS,20/11/2016,1100,23.655
BJACBG01EAS,20/11/2016,1200,11.347
BJACBG01EAS,20/11/2016,1300,18.195
BJACBG01EAS,20/11/2016,1400,45.222
BJACBG01EAS,20/11/2016,1500,46.31
BJACBG01EAS,20/11/2016,1600,38.84
BJACBG01EAS,20/11/2016,1700,29.091
BJACBG01EAS,20/11/2016,1800,15.528
BJACBG01EAS,20/11/2016,1900,3.65
BJACBG01EAS,20/11/2016,2000,0.201
BJACBG01EAS,20/11/2016,2100,0
BJACBG01EAS,20/11/2016,2200,0
BJACBG01EAS,20/11/2016,2300,0
BJACBG01EAS,20/11/2016,2400,0
BJACBG01EAS,21/11/2016,100,0
BJACBG01EAS,21/11/2016,200,0
BJACBG01EAS,21/11/2016,300,0
BJACBG01EAS,21/11/2016,400,0
BJACBG01EAS,21/11/2016,500,0
BJACBG01EAS,21/11/2016,600,0.04
BJACBG01EAS,21/11/2016,700,2.113
BJACBG01EAS,21/11/2016,800,10.484
BJACBG01EAS,21/11/2016,900,25.066
BJACBG01EAS,21/11/2016,1000,37.691
BJACBG01EAS,21/11/2016,1100,46.651
BJACBG01EAS,21/11/2016,1200,48.856
BJACBG01EAS,21/11/2016,1300,46.999
BJACBG01EAS,21/11/2016,1400,46.376
BJACBG01EAS,21/11/2016,1500,48.847
BJACBG01EAS,21/11/2016,1600,39.83
BJACBG01EAS,21/11/2016,1700,29.703
BJACBG01EAS,21/11/2016,1800,15.683
BJACBG01EAS,21/11/2016,1900,3.958
BJACBG01EAS,21/11/2016,2000,0.216
BJACBG01EAS,21/11/2016,2100,0
BJACBG01EAS,21/11/2016,2200,0
BJACBG01EAS,21/11/2016,2300,0
BJACBG01EAS,21/11/2016,2400,0
BJACBG01EAS,22/11/2016,100,0
BJACBG01EAS,22/11/2016,200,0
BJACBG01EAS,22/11/2016,300,0
BJACBG01EAS,22/11/2016,400,0
BJACBG01EAS,22/11/2016,500,0
BJACBG01EAS,22/11/2016,600,0.055
BJACBG01EAS,22/11/2016,700,2.1
BJACBG01EAS,22/11/2016,800,12.077
BJACBG01EAS,22/11/2016,900,27.128
BJACBG01EAS,22/11/2016,1000,39.586
BJACBG01EAS,22/11/2016,1100,47.574
BJACBG01EAS,22/11/2016,1200,48.443
BJACBG01EAS,22/11/2016,1300,49.78
BJACBG01EAS,22/11/2016,1400,49.24
BJACBG01EAS,22/11/2016,1500,44.159
BJACBG01EAS,22/11/2016,1600,35.021
BJACBG01EAS,22/11/2016,1700,26.173
BJACBG01EAS,22/11/2016,1800,15.699
BJACBG01EAS,22/11/2016,1900,5.067
BJACBG01EAS,22/11/2016,2000,0.687
BJACBG01EAS,22/11/2016,2100,0
BJACBG01EAS,22/11/2016,2200,0
BJACBG01EAS,22/11/2016,2300,0
BJACBG01EAS,22/11/2016,2400,0
BJACBG01EAS,23/11/2016,100,0
BJACBG01EAS,23/11/2016,200,0
BJACBG01EAS,23/11/2016,300,0
BJACBG01EAS,23/11/2016,400,0
BJACBG01EAS,23/11/2016,500,0
BJACBG01EAS,23/11/2016,600,0.054
BJACBG01EAS,23/11/2016,700,2.015
BJACBG01EAS,23/11/2016,800,11.887
BJACBG01EAS,23/11/2016,900,26.459
BJACBG01EAS,23/11/2016,1000,38.247
BJACBG01EAS,23/11/2016,1100,46.657
BJACBG01EAS,23/11/2016,1200,49.845
BJACBG01EAS,23/11/2016,1300,49.854
BJACBG01EAS,23/11/2016,1400,49.842
BJACBG01EAS,23/11/2016,1500,47.374
BJACBG01EAS,23/11/2016,1600,40.256
BJACBG01EAS,23/11/2016,1700,29.873
BJACBG01EAS,23/11/2016,1800,16.174
BJACBG01EAS,23/11/2016,1900,3.811
BJACBG01EAS,23/11/2016,2000,0.239
BJACBG01EAS,23/11/2016,2100,0
BJACBG01EAS,23/11/2016,2200,0
BJACBG01EAS,23/11/2016,2300,0
BJACBG01EAS,23/11/2016,2400,0
BJACBG01EAS,24/11/2016,100,0
BJACBG01EAS,24/11/2016,200,0
BJACBG01EAS,24/11/2016,300,0
BJACBG01EAS,24/11/2016,400,0
BJACBG01EAS,24/11/2016,500,0
BJACBG01EAS,24/11/2016,600,0.053
BJACBG01EAS,24/11/2016,700,2.122
BJACBG01EAS,24/11/2016,800,11.756
BJACBG01EAS,24/11/2016,900,26.523
BJACBG01EAS,24/11/2016,1000,30.889
BJACBG01EAS,24/11/2016,1100,45.168
BJACBG01EAS,24/11/2016,1200,39.825
BJACBG01EAS,24/11/2016,1300,28.895
BJACBG01EAS,24/11/2016,1400,19.334
BJACBG01EAS,24/11/2016,1500,13.339
BJACBG01EAS,24/11/2016,1600,10.604
BJACBG01EAS,24/11/2016,1700,7.912
BJACBG01EAS,24/11/2016,1800,1.79
BJACBG01EAS,24/11/2016,1900,1.04
BJACBG01EAS,24/11/2016,2000,0.157
BJACBG01EAS,24/11/2016,2100,0
BJACBG01EAS,24/11/2016,2200,0
BJACBG01EAS,24/11/2016,2300,0
BJACBG01EAS,24/11/2016,2400,0
BJACBG01EAS,25/11/2016,100,0
BJACBG01EAS,25/11/2016,200,0
BJACBG01EAS,25/11/2016,300,0
BJACBG01EAS,25/11/2016,400,0
BJACBG01EAS,25/11/2016,500,0
BJACBG01EAS,25/11/2016,600,0.049
BJACBG01EAS,25/11/2016,700,1.964
BJACBG01EAS,25/11/2016,800,10.922
BJACBG01EAS,25/11/2016,900,24.958
BJACBG01EAS,25/11/2016,1000,36.584
BJACBG01EAS,25/11/2016,1100,44.491
BJACBG01EAS,25/11/2016,1200,49.034
BJACBG01EAS,25/11/2016,1300,49.806
BJACBG01EAS,25/11/2016,1400,49.626
BJACBG01EAS,25/11/2016,1500,44.409
BJACBG01EAS,25/11/2016,1600,36.741
BJACBG01EAS,25/11/2016,1700,28.599
BJACBG01EAS,25/11/2016,1800,15.551
BJACBG01EAS,25/11/2016,1900,3.511
BJACBG01EAS,25/11/2016,2000,0.001
BJACBG01EAS,25/11/2016,2100,0
BJACBG01EAS,25/11/2016,2200,0
BJACBG01EAS,25/11/2016,2300,0
BJACBG01EAS,25/11/2016,2400,0
BJACBG01EAS,26/11/2016,100,0
BJACBG01EAS,26/11/2016,200,0
BJACBG01EAS,26/11/2016,300,0
BJACBG01EAS,26/11/2016,400,0
BJACBG01EAS,26/11/2016,500,0
BJACBG01EAS,26/11/2016,600,0.041
BJACBG01EAS,26/11/2016,700,2.263
BJACBG01EAS,26/11/2016,800,10.263
BJACBG01EAS,26/11/2016,900,22.701
BJACBG01EAS,26/11/2016,1000,27.186
BJACBG01EAS,26/11/2016,1100,35.385
BJACBG01EAS,26/11/2016,1200,30.87
BJACBG01EAS,26/11/2016,1300,28.66
BJACBG01EAS,26/11/2016,1400,37.333
BJACBG01EAS,26/11/2016,1500,32.887
BJACBG01EAS,26/11/2016,1600,19.85
BJACBG01EAS,26/11/2016,1700,9.395
BJACBG01EAS,26/11/2016,1800,0.739
BJACBG01EAS,26/11/2016,1900,0
BJACBG01EAS,26/11/2016,2000,0
BJACBG01EAS,26/11/2016,2100,0
BJACBG01EAS,26/11/2016,2200,0
BJACBG01EAS,26/11/2016,2300,0
BJACBG01EAS,26/11/2016,2400,0
BJACBG01EAS,27/11/2016,100,0
BJACBG01EAS,27/11/2016,200,0
BJACBG01EAS,27/11/2016,300,0
BJACBG01EAS,27/11/2016,400,0
BJACBG01EAS,27/11/2016,500,0
BJACBG01EAS,27/11/2016,600,0
BJACBG01EAS,27/11/2016,700,0.487
BJACBG01EAS,27/11/2016,800,2.041
BJACBG01EAS,27/11/2016,900,4.46
BJACBG01EAS,27/11/2016,1000,5.328
BJACBG01EAS,27/11/2016,1100,8.878
BJACBG01EAS,27/11/2016,1200,10.946
BJACBG01EAS,27/11/2016,1300,12.185
BJACBG01EAS,27/11/2016,1400,11.878
BJACBG01EAS,27/11/2016,1500,28.773
BJACBG01EAS,27/11/2016,1600,31.618
BJACBG01EAS,27/11/2016,1700,21.665
BJACBG01EAS,27/11/2016,1800,14.774
BJACBG01EAS,27/11/2016,1900,3.751
BJACBG01EAS,27/11/2016,2000,0.26
BJACBG01EAS,27/11/2016,2100,0
BJACBG01EAS,27/11/2016,2200,0
BJACBG01EAS,27/11/2016,2300,0
BJACBG01EAS,27/11/2016,2400,0
BJACBG01EAS,28/11/2016,100,0
BJACBG01EAS,28/11/2016,200,0
BJACBG01EAS,28/11/2016,300,0
BJACBG01EAS,28/11/2016,400,0
BJACBG01EAS,28/11/2016,500,0
BJACBG01EAS,28/11/2016,600,0.1
BJACBG01EAS,28/11/2016,700,2.462
BJACBG01EAS,28/11/2016,800,10.461
BJACBG01EAS,28/11/2016,900,17.234
BJACBG01EAS,28/11/2016,1000,18.526
BJACBG01EAS,28/11/2016,1100,36.876
BJACBG01EAS,28/11/2016,1200,38.244
BJACBG01EAS,28/11/2016,1300,43.203
BJACBG01EAS,28/11/2016,1400,42.585
BJACBG01EAS,28/11/2016,1500,36.28
BJACBG01EAS,28/11/2016,1600,34.126
BJACBG01EAS,28/11/2016,1700,25.881
BJACBG01EAS,28/11/2016,1800,13.315
BJACBG01EAS,28/11/2016,1900,3.605
BJACBG01EAS,28/11/2016,2000,0.321
BJACBG01EAS,28/11/2016,2100,0
BJACBG01EAS,28/11/2016,2200,0
BJACBG01EAS,28/11/2016,2300,0
BJACBG01EAS,28/11/2016,2400,0
BJACBG01EAS,29/11/2016,100,0
BJACBG01EAS,29/11/2016,200,0
BJACBG01EAS,29/11/2016,300,0
BJACBG01EAS,29/11/2016,400,0
BJACBG01EAS,29/11/2016,500,0
BJACBG01EAS,29/11/2016,600,0.056
BJACBG01EAS,29/11/2016,700,2.041
BJACBG01EAS,29/11/2016,800,10.651
BJACBG01EAS,29/11/2016,900,22.818
BJACBG01EAS,29/11/2016,1000,36.125
BJACBG01EAS,29/11/2016,1100,44.581
BJACBG01EAS,29/11/2016,1200,49.292
BJACBG01EAS,29/11/2016,1300,48.632
BJACBG01EAS,29/11/2016,1400,45.629
BJACBG01EAS,29/11/2016,1500,43.155
BJACBG01EAS,29/11/2016,1600,36.717
BJACBG01EAS,29/11/2016,1700,28.291
BJACBG01EAS,29/11/2016,1800,16.65
BJACBG01EAS,29/11/2016,1900,4.161
BJACBG01EAS,29/11/2016,2000,0.306
BJACBG01EAS,29/11/2016,2100,0
BJACBG01EAS,29/11/2016,2200,0
BJACBG01EAS,29/11/2016,2300,0
BJACBG01EAS,29/11/2016,2400,0
BJACBG01EAS,30/11/2016,100,0
BJACBG01EAS,30/11/2016,200,0
BJACBG01EAS,30/11/2016,300,0
BJACBG01EAS,30/11/2016,400,0
BJACBG01EAS,30/11/2016,500,0
BJACBG01EAS,30/11/2016,600,0.056
BJACBG01EAS,30/11/2016,700,1.818
BJACBG01EAS,30/11/2016,800,11.075
BJACBG01EAS,30/11/2016,900,25.582
BJACBG01EAS,30/11/2016,1000,37.569
BJACBG01EAS,30/11/2016,1100,46.029
BJACBG01EAS,30/11/2016,1200,49.824
BJACBG01EAS,30/11/2016,1300,49.849
BJACBG01EAS,30/11/2016,1400,49.849
BJACBG01EAS,30/11/2016,1500,47.671
BJACBG01EAS,30/11/2016,1600,40.609
BJACBG01EAS,30/11/2016,1700,30.236
BJACBG01EAS,30/11/2016,1800,16.737
BJACBG01EAS,30/11/2016,1900,4.297
BJACBG01EAS,30/11/2016,2000,0.322
BJACBG01EAS,30/11/2016,2100,0
BJACBG01EAS,30/11/2016,2200,0
BJACBG01EAS,30/11/2016,2300,0
BJACBG01EAS,30/11/2016,2400,0
BJACBG01EAS,01/12/2016,100,0
BJACBG01EAS,01/12/2016,200,0
BJACBG01EAS,01/12/2016,300,0
BJACBG01EAS,01/12/2016,400,0
BJACBG01EAS,01/12/2016,500,0
BJACBG01EAS,01/12/2016,600,0.095
BJACBG01EAS,01/12/2016,700,2.366
